%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1470133505058169962,0.15,-0.324243887134,0.0,0.0,0.0,0.0444696181489
1470133505145698275,0.15,-0.316234372797,0.0,0.0,0.0,0.0443307831284
1470133505227770701,0.15,-0.316909979525,0.0,0.0,0.0,0.0445538826451
1470133505308831859,0.15,-0.316233901921,0.0,0.0,0.0,0.0443307831284
1470133505389469514,0.15,-0.316586769763,0.0,0.0,0.0,0.044469037577
1470133505469919892,0.15,-0.317212214413,0.0,0.0,0.0,0.044583034522
1470133505548172094,0.15,-0.316543695274,0.0,0.0,0.0,0.0443859954055
1470133505622889269,0.15,-0.316882060113,0.0,0.0,0.0,0.0444696181489
1470133505702812064,0.15,-0.321452280226,0.0,0.0,0.0,0.0224327594425
1470133505775420340,0.15,-0.306884319129,0.0,0.0,0.0,0.0293297006373
1470133505854630885,0.15,-0.302529964986,0.0,0.0,0.0,0.0228032329497
1470133505934948605,0.15,-0.273064042869,0.0,0.0,0.0,0.0358772188892
1470133506008176240,0.15,-0.255587352458,0.0,0.0,0.0,0.0274102081058
1470133506085627589,0.15,-0.240713372174,0.0,0.0,0.0,0.0216888526179
1470133506162668840,0.15,-0.22733880097,0.0,0.0,0.0,0.0234038345682
1470133506234105986,0.15,-0.208326345029,0.0,0.0,0.0,0.0245692098934
1470133506310786048,0.15,-0.193127665463,0.0,0.0,0.0,0.026371489152
1470133506385634626,0.15,-0.175476702693,0.0,0.0,0.0,0.0371019825678
1470133506461474158,0.15,-0.153400397244,0.0,0.0,0.0,0.0254948891054
1470133506534493621,0.15,-0.136548283341,0.0,0.0,0.0,0.0312023952984
1470133506606982614,0.15,-0.122486947718,0.0,0.0,0.0,0.0325102710667
1470133506684811563,0.15,-0.108358988705,0.0,0.0,0.0,0.0286205703777
1470133506760223650,0.15,-0.0853669934897,0.0,0.0,0.0,0.0278024409838
1470133506834365700,0.15,-0.0745235576658,0.0,0.0,0.0,0.0291221369279
1470133506911734394,0.15,-0.0647354313164,0.0,0.0,0.0,0.0326324904635
1470133506988578199,0.15,-0.0538025099962,0.0,0.0,0.0,0.028812954234
1470133507059907873,0.15,-0.0368749920456,0.0,0.0,0.0,0.0272475043263
1470133507132338281,0.15,-0.0273292844175,0.0,0.0,0.0,0.0198555850644
1470133507209580969,0.15,-0.0207441246687,0.0,0.0,0.0,0.0281497685259
1470133507286639986,0.15,-0.0142313201903,0.0,0.0,0.0,0.0342885316928
1470133507362891345,0.15,-0.00516565365631,0.0,0.0,0.0,0.00845023952123
1470133507433907413,0.15,0.0,0.0,0.0,0.0,0.0128491858375
1470133507513662669,0.15,0.00277699615892,0.0,0.0,0.0,0.0198000876232
1470133507590537121,0.15,0.00652782598596,0.0,0.0,0.0,0.0444491204174
1470133507661630641,0.15,0.0102008383054,0.0,0.0,0.0,0.0119104186529
1470133507732379176,0.15,0.0115720163574,0.0,0.0,0.0,0.0295667236243
1470133507805969533,0.15,0.0137914478881,0.0,0.0,0.0,0.0129195988704
1470133507875932866,0.15,0.0137753221587,0.0,0.0,0.0,0.0233141337715
1470133507956529623,0.15,0.0149421233692,0.0,0.0,0.0,0.0269166012391
1470133508033801975,0.15,0.0137576117375,0.0,0.0,0.0,0.0149950053605
1470133508114715198,0.15,0.0132798373428,0.0,0.0,0.0,0.0301700136799
1470133508192070552,0.15,0.0121081260973,0.0,0.0,0.0,0.0140946745882
1470133508267803799,0.15,0.011195315822,0.0,0.0,0.0,0.0114096542497
1470133508342636335,0.15,0.00963323162023,0.0,0.0,0.0,0.0174348471053
1470133508420603049,0.15,0.00814399266003,0.0,0.0,0.0,0.022650833156
1470133508500841308,0.15,0.00552200545817,0.0,0.0,0.0,0.0207306897349
1470133508576457206,0.15,0.00344322837044,0.0,0.0,0.0,0.0349903433199
1470133508655593362,0.15,0.0017033731946,0.0,0.0,0.0,0.0261689519913
1470133508730444974,0.15,0.0,0.0,0.0,0.0,0.0161570123745
1470133508807347851,0.15,-0.00406104276802,0.0,0.0,0.0,0.00406621773035
1470133508883984463,0.15,-0.00680508205581,0.0,0.0,0.0,0.0117252213055
1470133508960457719,0.15,-0.00847983507354,0.0,0.0,0.0,0.0141540770853
1470133509033278047,0.15,-0.0115640382646,0.0,0.0,0.0,0.0
1470133509109150331,0.15,-0.0139563709675,0.0,0.0,0.0,0.0369928548822
1470133509183799795,0.15,-0.0152777174293,0.0,0.0,0.0,0.0182603297573
1470133509256427549,0.15,-0.0178927894487,0.0,0.0,0.0,0.0236542162963
1470133509330013673,0.15,-0.019493797253,0.0,0.0,0.0,0.01495555632
1470133509403576683,0.15,-0.0205677952795,0.0,0.0,0.0,0.041735749203
1470133509479402474,0.15,-0.0232217250942,0.0,0.0,0.0,0.0351264034861
1470133509554720971,0.15,-0.0243972250252,0.0,0.0,0.0,0.0225009381866
1470133509627900834,0.15,-0.0257517655371,0.0,0.0,0.0,0.00810204317552
1470133509699935445,0.15,-0.0257850481002,0.0,0.0,0.0,0.0199009544523
1470133509770785948,0.15,-0.0260783975749,0.0,0.0,0.0,0.0101603509511
1470133509842265717,0.15,-0.0266028794079,0.0,0.0,0.0,0.0226541847727
1470133509915038373,0.15,-0.0268344437509,0.0,0.0,0.0,0.0305913806448
1470133509987848555,0.15,-0.0266257006108,0.0,0.0,0.0,0.0181838941918
1470133510063572136,0.15,-0.0269547777056,0.0,0.0,0.0,0.0218293019463
1470133510139827370,0.15,-0.0278807426422,0.0,0.0,0.0,0.0228192392658
1470133510215908453,0.15,-0.0277649592786,0.0,0.0,0.0,0.0101802683128
1470133510288752277,0.15,-0.0288190286784,0.0,0.0,0.0,0.0305477512228
1470133510360768301,0.15,-0.0283921582429,0.0,0.0,0.0,0.0187644661825
1470133510437929248,0.15,-0.0279593060343,0.0,0.0,0.0,0.014151611455
1470133510515776926,0.15,-0.0277297604262,0.0,0.0,0.0,0.0107526494276
1470133510589967613,0.15,-0.026800093147,0.0,0.0,0.0,0.0111733114587
1470133510662190326,0.15,-0.0266892582356,0.0,0.0,0.0,0.0237202541401
1470133510733354313,0.15,-0.02611810984,0.0,0.0,0.0,-0.00533099125568
1470133510807852655,0.15,-0.025866416636,0.0,0.0,0.0,0.00676111375295
1470133510884135391,0.15,-0.0250157597839,0.0,0.0,0.0,0.00638734787363
1470133510962877825,0.15,-0.0248973003208,0.0,0.0,0.0,0.0211696282701
1470133511039854770,0.15,-0.0243897549986,0.0,0.0,0.0,0.00800984942488
1470133511115820647,0.15,-0.024016690868,0.0,0.0,0.0,0.0109627528174
1470133511190775357,0.15,-0.0233284926592,0.0,0.0,0.0,0.0198978839542
1470133511269273822,0.15,-0.0217849742799,0.0,0.0,0.0,0.0200914203818
1470133511347889609,0.15,-0.0209737818121,0.0,0.0,0.0,0.0126786103712
1470133511425343659,0.15,-0.0195811443954,0.0,0.0,0.0,0.00574237861237
1470133511498347479,0.15,-0.0181824215679,0.0,0.0,0.0,0.00555504401914
1470133511574602900,0.15,-0.0172545635878,0.0,0.0,0.0,0.00808936569504
1470133511654094508,0.15,-0.0161431892021,0.0,0.0,0.0,0.0114765316741
1470133511728631709,0.15,-0.014348430167,0.0,0.0,0.0,0.0049865021475
1470133511803684126,0.15,-0.0133430093332,0.0,0.0,0.0,0.0
1470133511880748385,0.15,-0.0125664239182,0.0,0.0,0.0,0.00281144137495
1470133511958612589,0.15,-0.0116303813263,0.0,0.0,0.0,0.0123512885465
1470133512032749924,0.15,-0.0104392761915,0.0,0.0,0.0,0.00575807794407
1470133512109295656,0.15,-0.00965689090926,0.0,0.0,0.0,0.0139680651228
1470133512183868191,0.15,-0.00876511743206,0.0,0.0,0.0,0.00824789563005
1470133512257698223,0.15,-0.00754527380604,0.0,0.0,0.0,0.0167468286095
1470133512331071557,0.15,-0.00668947296131,0.0,0.0,0.0,0.00482047478617
1470133512412891173,0.15,-0.00584495829333,0.0,0.0,0.0,0.00961713446764
1470133512486639007,0.15,-0.00497287703592,0.0,0.0,0.0,0.0188429733465
1470133512558438565,0.0,-0.00362416384656,0.0,0.0,0.0,0.0152853199619
1470133512634358216,0.0,-0.00314478134651,0.0,0.0,0.0,0.00417830830918
1470133512708311657,0.0,-0.00256254557434,0.0,0.0,0.0,0.00857504647067
1470133512784207035,0.0,-0.00194259852085,0.0,0.0,0.0,0.0119630174591
1470133512867298679,0.0,0.0,0.0,0.0,0.0,0.0155620467824
1470133512948579866,0.0,0.0,0.0,0.0,0.0,0.0162230368756
1470133513023162279,0.0,0.0,0.0,0.0,0.0,0.0212815513119
1470133513095389713,0.0,0.0,0.0,0.0,0.0,0.0112708645058
1470133513170737458,0.0,0.0,0.0,0.0,0.0,0.0153164299779
1470133513248625044,0.0,0.0,0.0,0.0,0.0,0.00897622672187
1470133513326573489,0.0,0.0,0.0,0.0,0.0,0.0114152639209
1470133513401600598,0.0,0.0,0.0,0.0,0.0,0.00854700296851
1470133513479360512,0.0,0.0,0.0,0.0,0.0,0.010452523164
1470133513554370921,0.0,-0.00186315817673,0.0,0.0,0.0,0.00791238472286
1470133513627482507,0.0,-0.00287141119976,0.0,0.0,0.0,0.00743359149076
1470133513704633919,0.0,-0.00355058733288,0.0,0.0,0.0,0.0055304359266
1470133513780879755,0.0,-0.00428639316846,0.0,0.0,0.0,0.00688330024033
