%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1470133504986772985,-0.036516290158,0.377490192652,1.36025321484,-0.00412977313831,0.0008064680387,-0.408203510843,-0.912881256418
1470133505108751190,-0.0365191660821,0.376762539148,1.35764670372,-0.00586521089499,0.00155857429907,-0.406401284862,-0.913674540419
1470133505191073878,-0.0365182384849,0.377513736486,1.36033785343,-0.00307646693651,0.000361278167333,-0.408285856679,-0.912848872522
1470133505272785904,-0.0365191660821,0.376762539148,1.35764670372,-0.00586521089499,0.00155857429907,-0.406401284862,-0.913674540419
1470133505353689620,-0.0365193970501,0.377146452665,1.35902202129,-0.00413703028791,0.000815286905621,-0.407369879598,-0.913253525306
1470133505431624291,-0.0365157611668,0.37786591053,1.36159908772,-0.00271206847554,0.000203399411251,-0.409150762295,-0.912462742816
1470133505513017344,-0.0365174114704,0.377122581005,1.35893630981,-0.00517505743109,0.00125673623636,-0.407287798136,-0.913284341749
1470133505587189565,-0.036516290158,0.377490192652,1.36025321484,-0.00412977313831,0.0008064680387,-0.408203510843,-0.912881256418
1470133505666140338,-0.0362647362053,0.382691979408,1.36978507042,-0.279590506968,0.029095410517,0.774104252624,-0.567225891131
1470133505740024051,-0.0343822054565,0.366255700588,1.33868312836,-0.193378742034,0.0239302683053,0.788316326181,-0.583600354922
1470133505818306446,-0.033264901489,0.360934019089,1.35910534859,-0.274959588128,0.0308490294376,0.783701643391,-0.556109068822
1470133505897191121,-0.0342554822564,0.327329069376,1.33675014973,-0.111534763885,0.0163132854845,0.802252309203,-0.586246625184
1470133505972608584,-0.0342301204801,0.306705445051,1.33342409134,-0.217372398677,0.0292702515659,0.793408073378,-0.567799367529
1470133506048333779,-0.0331801958382,0.289334475994,1.31485438347,-0.288889342276,0.0372209655973,0.790713915766,-0.538450602241
1470133506126590161,-0.0318592973053,0.273741304874,1.29220318794,-0.267452067898,0.0400537802146,0.79368254032,-0.544915691881
1470133506198547162,-0.029796095565,0.251781851053,1.29515552521,-0.252884876332,0.0402231642617,0.795517804452,-0.549165511644
1470133506275081021,-0.0295175686479,0.234011545777,1.28983283043,-0.2303563856,0.0303359890264,0.791306610592,-0.565552394934
1470133506349539604,-0.0280873626471,0.213549762964,1.26443171501,-0.096225217902,0.0124345849112,0.793460684682,-0.600837940215
1470133506424535648,-0.0274297222495,0.187998011708,1.25047278404,-0.241313886182,0.036303651458,0.801421948018,-0.546051750718
1470133506497380374,-0.0262117292732,0.168267160654,1.22965180874,-0.16997005877,0.0285733592477,0.806007818758,-0.566255364976
1470133506570478937,-0.0262822527438,0.15183994174,1.23091042042,-0.153621611667,0.0238959168221,0.802915116873,-0.575462162687
1470133506649056089,-0.0261984020472,0.135412096977,1.22928500175,-0.202242870279,0.0302299367626,0.795134637322,-0.570915826437
1470133506724208600,-0.0264836195856,0.108911469579,1.19605636597,-0.212469487703,0.0389754376471,0.808548646661,-0.547345154393
1470133506798746321,-0.026540171355,0.0959870964289,1.19766771793,-0.195973288401,0.0319532451328,0.801783139453,-0.563664135498
1470133506875530923,-0.0266166646034,0.0845704898238,1.19929754734,-0.152093869207,0.019214527364,0.787079306802,-0.597498470033
1470133506952319849,-0.0265536811203,0.0718872472644,1.19795632362,-0.199838072074,0.0296761152759,0.794389865032,-0.572825292272
1470133507024867135,-0.0264579039067,0.0523631758988,1.19270956516,-0.219406195921,0.0221923101449,0.772733824736,-0.595189766941
1470133507095449672,-0.0260358732194,0.0410720519722,1.14961385727,-0.311805186694,0.0508158839355,0.800931116911,-0.508630138169
1470133507172790078,-0.0254636202008,0.0333322994411,1.142365098,-0.208127893427,0.0275773074796,0.79192396059,-0.573392285206
1470133507249849718,-0.0253201425076,0.0257554817945,1.14109373093,-0.13139335384,0.0189654032783,0.796870970027,-0.589383370289
1470133507326303487,-0.0250097792596,0.0152813876048,1.1336337328,-0.454372005985,0.0504193123743,0.760647142737,-0.460890331166
1470133507398769362,-0.0246884264052,0.00985834281892,1.12715876102,-0.399385177031,0.0339015210734,0.757867603699,-0.514760976085
1470133507476677753,-0.0240919217467,0.00601760158315,1.1169103384,-0.31249890471,0.0318332717175,0.774429862188,-0.54917161791
1470133507554027746,-0.0238417256624,0.00154475437012,1.11437523365,-0.00438599478302,0.00172621528595,0.634488065891,0.772918286414
1470133507626262328,-0.0236694701016,-0.00273077888414,1.10913014412,-0.411119766839,0.0194614638351,0.735005954758,-0.53885808448
1470133507697391257,-0.0237120613456,-0.00438610697165,1.07959103584,-0.190415954697,0.0205080559982,0.786206389775,-0.587537825603
1470133507769530924,-0.0230777841061,-0.00694580934942,1.06601941586,-0.398505014121,0.0463723787006,0.773178959079,-0.491159498993
1470133507840003930,-0.022907840088,-0.00698565971106,1.06528198719,-0.268573327856,0.0277813788901,0.777290859376,-0.568256528763
1470133507920501984,-0.0228392295539,-0.00831247586757,1.0513958931,-0.223542484511,0.0181763295793,-0.654652349464,-0.721892429662
1470133507996487194,-0.0229712743312,-0.00699659483507,1.03708803654,-0.372562432994,0.0141694153889,0.730528021429,-0.572123475394
1470133508078159061,-0.0229802373797,-0.00642376299948,1.03795981407,-0.182874829001,0.0108269407237,0.756067774861,-0.628331993527
1470133508155702785,-0.0226301625371,-0.00507925404236,1.03062665462,-0.383816567647,0.0298545720251,0.7539915653,-0.532250191531
1470133508231444955,-0.0225303377956,-0.00401141261682,1.00194358826,-0.417379321878,0.0422344908144,0.765590205386,-0.487731880106
1470133508305795558,-0.0222826376557,-0.00221204780973,0.996451079845,-0.342064411183,0.0366047141654,0.773273054987,-0.532635725363
1470133508383370147,-0.0220735091716,-0.000478836154798,0.99456423521,-0.27686458555,0.0278409772761,0.769828099428,-0.574400190272
1470133508464031255,-0.0224548522383,0.00254008593038,0.973340570927,-0.300866378314,0.0038046932979,0.715837792267,-0.630112055012
1470133508539279854,-0.0223999023438,0.00497094448656,0.973366498947,-0.122620708501,0.00624154282407,0.758018349322,-0.640572702416
1470133508619269457,-0.0224319212139,0.00700329942629,0.95495647192,-0.232888100109,0.0277447898163,-0.634386388863,-0.736578080784
1470133508693714505,-0.0219394341111,0.00993688777089,0.939558207989,-0.358037345319,0.0325919555011,0.764755616379,-0.534692314336
1470133508771628271,-0.0216000452638,0.0135999619961,0.9347012043,0.610827721629,-0.000105666113206,0.707168293476,-0.356093369815
1470133508848007942,-0.0211874097586,0.0168681126088,0.927483379841,-0.413434733681,0.0273067264235,0.74648056188,-0.520665760746
1470133508924761268,-0.0211765449494,0.0188455171883,0.904611766338,-0.383074036434,0.0315301082223,0.758220586331,-0.526651381229
1470133508996692044,-0.0207341816276,0.022395234555,0.8978048563,-0.548030819103,0.0283105444001,0.730929120527,-0.405713390406
1470133509073163183,-0.0211091544479,0.0251944698393,0.883070886135,-0.0975893139726,0.00632978672013,0.758429771611,-0.644376086717
1470133509148245407,-0.0209093801677,0.0267596188933,0.88059514761,-0.331745878034,0.0286138481199,0.758695609591,-0.559916861767
1470133509220659523,-0.0208935886621,0.029766863212,0.858187973499,-0.264322296296,0.0254166968838,0.773583681316,-0.57537466333
1470133509293744275,-0.0205303356051,0.0316545367241,0.852412819862,-0.373055546,0.029322902254,0.756797899118,-0.535935319691
1470133509367938938,-0.0205626729876,0.0329178906977,0.842342197895,-0.0383031349624,0.00105852856313,0.632564000332,0.773559651774
1470133509444894715,-0.0206639952958,0.0359624326229,0.835383951664,-0.120919956423,0.00699377168557,0.752881032586,-0.646915452025
1470133509518831673,-0.0206548180431,0.0373674221337,0.815973222256,-0.278738272667,0.0230728306008,0.76339181438,-0.582241837707
1470133509591706756,-0.0202273912728,0.0389386042953,0.809037864208,-0.458724460306,0.0409455089471,0.754863914836,-0.466985872262
1470133509664894545,-0.0204339027405,0.0390121340752,0.794330835342,-0.311238069347,0.0201654723465,0.752097377692,-0.580580530489
1470133509735730217,-0.0201970152557,0.0393471568823,0.790841758251,-0.432995613111,0.00961177797508,0.720796590673,-0.541178979289
1470133509806292350,-0.0199902877212,0.0399507731199,0.77141046524,-0.276822690341,0.0237375412413,0.767237611249,-0.578058972021
1470133509878655792,-0.0196850132197,0.0402276329696,0.76763767004,-0.17760774194,0.00839813037167,0.745206933511,-0.642690895887
1470133509951061375,-0.0194695033133,0.0399967171252,0.749303281307,-0.332701322602,0.0294563470948,0.764274175616,-0.551658533915
1470133510028569511,-0.0191220771521,0.0403654202819,0.743931055069,-0.287133725671,0.0164825699641,0.748072359635,-0.598055426546
1470133510104397102,-0.018707877025,0.0414260327816,0.739076554775,-0.274759509177,0.0190154777355,0.755913060325,-0.593920086336
1470133510178859936,-0.0183868054301,0.0413185656071,0.71929693222,-0.43274664609,0.041928978649,0.759683209089,-0.483584245893
1470133510252876931,-0.0182842556387,0.0425139293075,0.717968046665,-0.178153109714,0.00770987738935,0.746146048903,-0.64145779362
1470133510324092654,-0.018219044432,0.042056016624,0.702422738075,-0.325444172718,0.0182326550096,0.74909696165,-0.576721252237
1470133510402126999,-0.0182934850454,0.0415537320077,0.689075946808,-0.383104856813,0.0228841254923,0.745196211878,-0.54533438484
1470133510478980724,-0.0183980837464,0.0412814691663,0.677408397198,-0.425591882154,0.037319188636,0.755441735038,-0.496776220211
1470133510552554396,-0.0184073783457,0.0402188412845,0.664427280426,-0.420333606766,0.0322340381979,0.750557013961,-0.508866185356
1470133510625921868,-0.0185561850667,0.0400687418878,0.653090000153,-0.263496823249,0.0192721645101,0.760406191005,-0.593279388227
1470133510697040747,-0.0181076526642,0.0394162982702,0.648289263248,-0.626637390696,0.0302203569623,0.722391356336,-0.29079724706
1470133510771195222,-0.0180293638259,0.0391154550016,0.635395407677,-0.475486078088,0.0401929801825,0.750268585924,-0.457596506612
1470133510847733241,-0.017695389688,0.0381419621408,0.62058609724,-0.48015815158,0.0354546127494,0.744535029558,-0.46244860219
1470133510925279111,-0.0177617333829,0.0379852242768,0.609817564487,-0.295379646624,0.0215790915474,0.757643988434,-0.581601920525
