%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1470066232432953485,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232518175471,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232592237069,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232663750126,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232736742202,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232808265446,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232880693356,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066232951603399,0.1,-0.0520511651884,0.0,0.0,0.0,0.0281848467053
1470066233023343289,0.1,-0.0516482139479,0.0,0.0,0.0,0.0214510746338
1470066233093293104,0.1,-0.0516760671984,0.0,0.0,0.0,0.0177945426614
1470066233170388040,0.1,-0.0527417624842,0.0,0.0,0.0,0.0
1470066233240910844,0.1,-0.052590861405,0.0,0.0,0.0,0.00404673695953
1470066233316977907,0.1,-0.0522456491839,0.0,0.0,0.0,0.012124952671
1470066233394734107,0.1,-0.0511224056135,0.0,0.0,0.0,0.0149591545737
1470066233480334784,0.1,-0.0514804209124,0.0,0.0,0.0,0.0320673926807
1470066233555511905,0.1,-0.0514805997263,0.0,0.0,0.0,0.0377072219645
1470066233632797719,0.1,-0.052147969092,0.0,0.0,0.0,0.0305803081825
1470066233707444053,0.1,-0.0525006259333,0.0,0.0,0.0,0.040239391397
1470066233785230923,0.1,-0.0525228763472,0.0,0.0,0.0,0.0283418252388
1470066233864935605,0.1,-0.0523251260172,0.0,0.0,0.0,0.0131892987342
1470066233939191697,0.1,-0.0519037807833,0.0,0.0,0.0,0.0122919821992
1470066234012992728,0.1,-0.0495837593924,0.0,0.0,0.0,0.0235517618661
1470066234095277992,0.1,-0.0492970014464,0.0,0.0,0.0,0.0330212173083
1470066234175498498,0.1,-0.0484423304449,0.0,0.0,0.0,0.0193795479242
1470066234256261780,0.1,-0.0484344089876,0.0,0.0,0.0,0.0212352878545
1470066234334854311,0.1,-0.0483997369658,0.0,0.0,0.0,0.0235594199228
1470066234413476161,0.1,-0.0474769616972,0.0,0.0,0.0,0.0437181650625
1470066234492067301,0.1,-0.0474943066488,0.0,0.0,0.0,0.0221957441419
1470066234572219112,0.1,-0.0482263410936,0.0,0.0,0.0,0.0284188274019
1470066234648282797,0.1,-0.0485630536924,0.0,0.0,0.0,0.0296043561021
1470066234729338454,0.1,-0.0486281956087,0.0,0.0,0.0,0.0250737890321
1470066234806128128,0.1,-0.0484134519945,0.0,0.0,0.0,0.0167444232268
1470066234888601499,0.1,-0.0479383791338,0.0,0.0,0.0,0.0149962460742
1470066234971758816,0.1,-0.0463275427471,0.0,0.0,0.0,0.00759134952223
